artifact,aug_id,aug_type,content,is_bad,original_index,physio,seed,style,target_subject,total
0.4141414165496826,clean_0009_01,clean,0.9797979593276978,0,9,0.42424243688583374,21,0.6262626051902771,3,1.616161584854126
0.42424243688583374,clean_0009_02,clean,0.939393937587738,0,9,0.6161616444587708,21,0.5858585834503174,3,1.7171716690063477
0.4444444477558136,clean_0009_03,clean,0.7373737096786499,0,9,0.5858585834503174,21,0.5959596037864685,3,1.4747474193572998
0.4040403962135315,bad_physio_0009_00,bad_physio,0.010101010091602802,1,9,0.2929292917251587,21,0.5353535413742065,3,0.43434345722198486
0.020202020183205605,clean_0010_00,clean,0.9292929172515869,0,10,0.4747474789619446,21,0.7878788113594055,3,2.1717171669006348
0.06060606241226196,clean_0010_01,clean,0.7676767706871033,0,10,0.5151515007019043,21,0.7676767706871033,3,1.9898991584777832
0.6666666865348816,clean_0010_02,clean,0.6666666865348816,0,10,0.1515151560306549,21,0.08080808073282242,3,0.23232322931289673
0.03030303120613098,clean_0010_03,clean,0.6969696879386902,0,10,0.5656565427780151,21,0.8282828330993652,3,2.060606002807617
0.13131313025951385,bad_content_0010_00,bad_content,0.5050504803657532,1,10,0.28282827138900757,21,0.6666666865348816,3,1.3232324123382568
0.7777777910232544,clean_0011_00,clean,0.19191919267177582,0,11,0.13131313025951385,21,0.09090909361839294,3,-0.3636363744735718
0.7878788113594055,clean_0011_01,clean,0.3232323229312897,0,11,0.14141413569450378,21,0.05050504952669144,3,-0.2727273106575012
0.0,clean_0011_02,clean,0.4141414165496826,0,11,0.6565656661987305,21,0.8181818127632141,3,1.8888888359069824
0.04040404036641121,clean_0011_03,clean,0.09090909361839294,0,11,0.808080792427063,21,0.7575757503509521,3,1.616161584854126
0.12121212482452393,bad_style_0011_00,bad_style,0.8282828330993652,1,11,0.3737373650074005,21,0.4343434274196625,3,1.5151515007019043
0.808080792427063,clean_0012_00,clean,0.6060606241226196,0,12,0.04040404036641121,21,0.1111111119389534,3,-0.05050504207611084
0.6969696879386902,clean_0012_01,clean,0.4747474789619446,0,12,0.8585858345031738,21,0.6969696879386902,3,1.3333332538604736
0.6767676472663879,clean_0012_02,clean,0.9494949579238892,0,12,0.8888888955116272,21,0.7272727489471436,3,1.8888890743255615
0.7979797720909119,clean_0012_03,clean,0.1111111119389534,0,12,0.020202020183205605,21,0.06060606241226196,3,-0.6060605645179749
0.6868686676025391,bad_physio_0012_00,bad_physio,0.0,1,12,0.35353535413742065,21,0.6565656661987305,3,0.32323241233825684
0.3030303120613098,clean_0013_00,clean,0.5353535413742065,0,13,0.8181818127632141,21,0.3030303120613098,3,1.3535354137420654
0.31313130259513855,clean_0013_01,clean,0.5555555820465088,0,13,0.9595959782600403,21,0.3232323229312897,3,1.5252525806427002
0.2929292917251587,clean_0013_02,clean,0.38383838534355164,0,13,1.0,21,0.31313130259513855,3,1.4040404558181763
0.3333333432674408,clean_0013_03,clean,0.3030303120613098,0,13,0.9090909361839294,21,0.28282827138900757,3,1.1616162061691284
0.9696969985961914,bad_artifact_0013_00,bad_artifact,0.05050504952669144,1,13,0.3030303120613098,21,0.2222222238779068,3,-0.39393937587738037
0.8989899158477783,clean_0014_00,clean,0.868686854839325,0,14,0.7979797720909119,21,0.9696969985961914,3,1.7373738288879395
0.9191918969154358,clean_0014_01,clean,0.6767676472663879,0,14,0.9494949579238892,21,0.9595959782600403,3,1.6666667461395264
0.9292929172515869,clean_0014_02,clean,0.3737373650074005,0,14,0.1111111119389534,21,0.1818181872367859,3,-0.2626262307167053
0.939393937587738,clean_0014_03,clean,0.17171716690063477,0,14,0.09090909361839294,21,0.14141413569450378,3,-0.5353535413742065
0.9090909361839294,bad_physio_0014_00,bad_physio,0.08080808073282242,1,14,0.38383838534355164,21,0.9494949579238892,3,0.5050504803657532
0.4848484992980957,clean_0015_00,clean,0.5858585834503174,0,15,0.868686854839325,21,0.49494948983192444,3,1.464646339416504
0.4747474789619446,clean_0015_01,clean,0.42424243688583374,0,15,0.7878788113594055,21,0.5151515007019043,3,1.2525253295898438
