target_subject,seed,group,n_support,n_aug_total,n_aug_kept,rejected_ratio,mean_aug_weight_all,mean_aug_weight_kept,sum_aug_weight_kept,sum_weight_per_candidate,CE_real,CE_aug_raw,CE_aug_weighted,final_train_loss,artifact_threshold,fold_score_nan_inf_count,fold_covariance_nan_inf_count,accuracy,balanced_accuracy,macro_f1,kappa,auroc,nll,ece,brier,class_0_accuracy,class_0_f1,class_1_accuracy,class_1_f1
95,20,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.35506245493888855,0.40397199988365173,0.38742607831954956,0.7424885034561157,5.7267991542816175,0,0,0.5428571428571428,0.5359477124183006,0.5104895104895104,0.07284768211920523,0.7875816993464053,0.7376393894449272,0.2941111015422003,0.5390765070915222,0.7777777777777778,0.6363636363636364,0.29411764705882354,0.3846153846153846
95,21,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2874807119369507,0.36424779891967773,0.3642478287220001,0.6517285108566284,7.064651775360108,0,0,0.7142857142857143,0.7173202614379085,0.712171052631579,0.4318181818181819,0.7581699346405228,0.9652943736147236,0.2542218889508928,0.4761970639228821,0.6111111111111112,0.6875000000000001,0.8235294117647058,0.7368421052631577
95,21,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2891925573348999,0.36755621433258057,0.3536669909954071,0.6428595781326294,7.064651775360108,0,0,0.7142857142857143,0.7173202614379085,0.712171052631579,0.4318181818181819,0.7581699346405228,0.9702554315694475,0.25447205815996443,0.47729888558387756,0.6111111111111112,0.6875000000000001,0.8235294117647058,0.7368421052631577
95,22,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.2656615674495697,0.3401518166065216,0.3401518166065216,0.6058133840560913,2.821128940582276,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7679738562091503,0.5925671217285546,0.21054278101239884,0.360769122838974,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,22,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.26777321100234985,0.3419932425022125,0.32581520080566406,0.5935884118080139,2.821128940582276,0,0,0.8,0.803921568627451,0.7973531844499586,0.6029173419773096,0.7745098039215687,0.5899007910673987,0.24715583154133386,0.3603692352771759,0.6666666666666666,0.7741935483870968,0.9411764705882353,0.8205128205128205
95,23,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.3414643406867981,0.397064745426178,0.397064745426178,0.7385290861129761,5.213696813583375,0,0,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.7124183006535948,1.0903690331593012,0.2746746846607753,0.5199220776557922,0.6111111111111112,0.6666666666666666,0.7647058823529411,0.7027027027027027
95,23,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0000001192092896,1.0000001192092896,100.00000762939453,1.0000000762939454,0.3436141610145569,0.40166419744491577,0.3911678194999695,0.7347819805145264,5.213696813583375,0,0,0.6857142857142857,0.6879084967320261,0.6846846846846847,0.3739837398373984,0.7026143790849674,1.081409173335287,0.2740590044430324,0.5194897651672363,0.6111111111111112,0.6666666666666666,0.7647058823529411,0.7027027027027027
95,24,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.5361195802688599,0.6421046257019043,0.6421046257019043,1.1782242059707642,4.010535907745362,0,0,0.6285714285714286,0.6258169934640523,0.6236559139784946,0.2528735632183907,0.7777777777777779,0.9749115641062378,0.30115537813731597,0.5859966278076172,0.7222222222222222,0.6666666666666666,0.5294117647058824,0.5806451612903226
95,24,RiskMixed_SAS-Cert-SCB-CU-LS-v1.4,10,100,100,0.0,1.0,1.0,100.0,1.0,0.5169873833656311,0.6256588697433472,0.6032675504684448,1.1202549934387207,4.010535907745362,0,0,0.6285714285714286,0.6258169934640523,0.6236559139784946,0.2528735632183907,0.781045751633987,0.9549189845113338,0.32704659104347233,0.5802295804023743,0.7222222222222222,0.6666666666666666,0.5294117647058824,0.5806451612903226
96,20,RiskMixed_NaiveAug_LS010,10,100,100,0.0,1.0,1.0,100.0,1.0,0.23808856308460236,0.26938894391059875,0.26938894391059875,0.5074775218963623,4.769157791137696,0,0,0.7714285714285715,0.772875816993464,0.7712418300653594,0.5439739413680782,0.8529411764705882,0.5993545869918134,0.1601469380514962,0.3498654365539551,0.7222222222222222,0.7647058823529411,0.8235294117647058,0.7777777777777778
